shooter_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8471675,Sidney Crosby,PIT,4,-2,90.0,0.0,21,5,2.685900966,2.1772910743618556,2.8227,0.1344
8471675,Sidney Crosby,PIT,4,-1,90.0,25.98,7,0,0.423874139,0.32502256405792024,-0.325,-0.0464
8471675,Sidney Crosby,PIT,4,0,90.0,51.96,1,0,0.01861917,0.013278052133265933,-0.0133,-0.0133
8471677,Jack Johnson,,2,-2,45.0,-25.98,1,0,0.015886862,0.011234379327550063,-0.0112,-0.0112
8471685,Anze Kopitar,LAK,2,-1,45.0,0.0,3,0,0.24133780700000002,0.189483479602931,-0.1895,-0.0632
8471685,Anze Kopitar,LAK,2,0,45.0,25.98,2,0,0.053275907000000004,0.03882091098119658,-0.0388,-0.0194
8471685,Anze Kopitar,LAK,3,-3,67.5,-38.97,2,0,0.076347021,0.05703248786684916,-0.057,-0.0285
8471685,Anze Kopitar,LAK,3,-2,67.5,-12.99,7,0,0.608483797,0.47995467190660396,-0.48,-0.0686
8471685,Anze Kopitar,LAK,3,-1,67.5,12.99,8,0,0.679058037,0.5398768950915511,-0.5399,-0.0675
8471685,Anze Kopitar,LAK,3,0,67.5,38.97,1,0,0.015432534,0.010896339305857247,-0.0109,-0.0109
8471685,Anze Kopitar,LAK,4,-2,90.0,0.0,5,1,0.654325198,0.5320054865991354,0.468,0.0936
8471724,Kris Letang,PIT,1,-2,22.5,-38.97,10,0,0.237122742,0.17225350774819498,-0.1723,-0.0172
8471724,Kris Letang,PIT,1,-1,22.5,-12.99,3,0,0.11058566,0.08208190148391467,-0.0821,-0.0274
8471724,Kris Letang,PIT,1,0,22.5,12.99,1,0,0.054586433,0.04140064345231154,-0.0414,-0.0414
8471724,Kris Letang,PIT,2,-3,45.0,-51.96,1,0,0.021374702,0.015356633073176437,-0.0154,-0.0154
8471724,Kris Letang,PIT,2,-2,45.0,-25.98,19,0,0.655909476,0.487935925288702,-0.4879,-0.0257
8471724,Kris Letang,PIT,2,-1,45.0,0.0,2,0,0.08391399599999999,0.06266752926162782,-0.0627,-0.0314
8471724,Kris Letang,PIT,2,0,45.0,25.98,3,0,0.085337892,0.06237975904624764,-0.0624,-0.0208
8471724,Kris Letang,PIT,3,-3,67.5,-38.97,7,0,0.218891373,0.16122754682706106,-0.1612,-0.023
8471724,Kris Letang,PIT,3,-2,67.5,-12.99,9,0,1.068512096,0.8634374355447582,-0.8634,-0.0959
8471724,Kris Letang,PIT,3,-1,67.5,12.99,3,0,0.261474135,0.21095718605590943,-0.211,-0.0703
8471724,Kris Letang,PIT,3,0,67.5,38.97,2,0,0.067527666,0.050156790598775106,-0.0502,-0.0251
8471724,Kris Letang,PIT,4,-3,90.0,-25.98,1,0,0.048681352,0.036662097361647474,-0.0367,-0.0367
8471724,Kris Letang,PIT,4,-2,90.0,0.0,5,0,0.762276325,0.6295720023551731,-0.6296,-0.1259
8471724,Kris Letang,PIT,4,-1,90.0,25.98,2,0,0.056387003000000005,0.04113604819535384,-0.0411,-0.0206
