goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8474593,Jacob Markstrom,NJD,0,1,0.0,25.98,4,0,0.071460596,0.052654174697905405,0.0527,0.0132
8474593,Jacob Markstrom,NJD,1,-2,22.5,-38.97,21,0,0.490888979,0.3621225408560893,0.3621,0.0172
8474593,Jacob Markstrom,NJD,1,-1,22.5,-12.99,27,1,1.037372975,0.7883494228186119,-0.2117,-0.0078
8474593,Jacob Markstrom,NJD,1,0,22.5,12.99,21,1,0.757149964,0.5727235704685751,-0.4273,-0.0203
8474593,Jacob Markstrom,NJD,1,1,22.5,38.97,15,0,0.608906971,0.4766594164711113,0.4767,0.0318
8474593,Jacob Markstrom,NJD,2,-3,45.0,-51.96,1,0,0.021374702,0.01549678534535963,0.0155,0.0155
8474593,Jacob Markstrom,NJD,2,-2,45.0,-25.98,70,2,2.654249105,2.0317376735838257,0.0317,0.0005
8474593,Jacob Markstrom,NJD,2,-1,45.0,0.0,53,2,3.576240963,2.8338130256509393,0.8338,0.0157
8474593,Jacob Markstrom,NJD,2,0,45.0,25.98,56,0,1.641391364,1.2271376597335808,1.2271,0.0219
8474593,Jacob Markstrom,NJD,2,1,45.0,51.96,4,0,0.093109422,0.0685928841464158,0.0686,0.0172
8474593,Jacob Markstrom,NJD,3,-3,67.5,-38.97,24,3,0.820899045,0.6214501142699131,-2.3785,-0.0991
8474593,Jacob Markstrom,NJD,3,-2,67.5,-12.99,124,16,14.3093445125,11.81954841682637,-4.1805,-0.0337
8474593,Jacob Markstrom,NJD,3,-1,67.5,12.99,87,13,9.242530444,7.556340638048172,-5.4437,-0.0626
8474593,Jacob Markstrom,NJD,3,0,67.5,38.97,18,1,0.497270231,0.3694538141907248,-0.6305,-0.035
8474593,Jacob Markstrom,NJD,4,-3,90.0,-25.98,12,0,0.794559064,0.6287771047726177,0.6288,0.0524
8474593,Jacob Markstrom,NJD,4,-2,90.0,0.0,131,17,17.751496446,14.699359059148405,-2.3006,-0.0176
8474593,Jacob Markstrom,NJD,4,-1,90.0,25.98,24,0,1.8290962389999998,1.4598940179530044,1.4599,0.0608
8474593,Jacob Markstrom,NJD,4,0,90.0,51.96,1,0,0.02400493,0.017779628576830016,0.0178,0.0178
8474596,Jake Allen,NJD,0,-1,0.0,-25.98,4,0,0.065647318,0.046041342682073,0.046,0.0115
8474596,Jake Allen,NJD,0,0,0.0,0.0,1,0,0.00889457,0.006041540457963889,0.006,0.006
8474596,Jake Allen,NJD,0,1,0.0,25.98,6,0,0.10488388700000001,0.07431615264189437,0.0743,0.0124
8474596,Jake Allen,NJD,1,-2,22.5,-38.97,21,0,0.924118747,0.748462151788386,0.7485,0.0356
8474596,Jake Allen,NJD,1,-1,22.5,-12.99,29,0,0.989827522,0.7241361812400224,0.7241,0.025
8474596,Jake Allen,NJD,1,0,22.5,12.99,17,0,0.5191567970000001,0.37624888370518517,0.3762,0.0221
8474596,Jake Allen,NJD,1,1,22.5,38.97,10,0,0.203498276,0.14493269115301166,0.1449,0.0145
8474596,Jake Allen,NJD,2,-3,45.0,-51.96,5,0,0.109191483,0.07829705403952406,0.0783,0.0157
8474596,Jake Allen,NJD,2,-2,45.0,-25.98,61,1,2.890043404,2.1974857078320436,1.1975,0.0196
8474596,Jake Allen,NJD,2,-1,45.0,0.0,54,2,3.310125005,2.514925239127411,0.5149,0.0095
8474596,Jake Allen,NJD,2,0,45.0,25.98,48,0,1.582591066,1.1716010221739157,1.1716,0.0244
8474596,Jake Allen,NJD,2,1,45.0,51.96,5,0,0.131039832,0.09508579072989978,0.0951,0.019
8474596,Jake Allen,NJD,3,-3,67.5,-38.97,25,1,0.85129466,0.6294333774885399,-0.3706,-0.0148
8474596,Jake Allen,NJD,3,-2,67.5,-12.99,135,10,16.4044773408,13.18542685269579,3.1854,0.0236
8474596,Jake Allen,NJD,3,-1,67.5,12.99,120,6,11.9979032857,9.511403161361399,3.5114,0.0293
8474596,Jake Allen,NJD,3,0,67.5,38.97,45,1,1.349085198,0.9892415037238058,-0.0108,-0.0002
8474596,Jake Allen,NJD,4,-3,90.0,-25.98,8,0,0.488654731,0.37541337915426165,0.3754,0.0469
8474596,Jake Allen,NJD,4,-2,90.0,0.0,157,21,21.280953162,17.12963284043117,-3.8704,-0.0247
8474596,Jake Allen,NJD,4,-1,90.0,25.98,28,0,2.309997759,1.7915858153576656,1.7916,0.064
8474596,Jake Allen,NJD,4,0,90.0,51.96,2,0,0.042289095,0.030133737411762347,0.0301,0.015
8475311,Darcy Kuemper,LAK,0,-2,0.0,-51.96,2,0,0.046447357,0.03278402387435399,0.0328,0.0164
8475311,Darcy Kuemper,LAK,0,-1,0.0,-25.98,4,0,0.123937757,0.09161775048076863,0.0916,0.0229
8475311,Darcy Kuemper,LAK,0,0,0.0,0.0,4,0,0.082615418,0.05762990491857626,0.0576,0.0144
8475311,Darcy Kuemper,LAK,0,1,0.0,25.98,2,0,0.021197263,0.0144194313350214,0.0144,0.0072
8475311,Darcy Kuemper,LAK,1,-2,22.5,-38.97,29,0,1.07990603,0.8396185949503965,0.8396,0.029
8475311,Darcy Kuemper,LAK,1,-1,22.5,-12.99,16,0,0.5725538,0.4107237136572047,0.4107,0.0257
8475311,Darcy Kuemper,LAK,1,0,22.5,12.99,19,3,0.563471149,0.40081594686946515,-2.5992,-0.1368
8475311,Darcy Kuemper,LAK,1,1,22.5,38.97,8,0,0.162966521,0.11292178699128527,0.1129,0.0141
8475311,Darcy Kuemper,LAK,2,-3,45.0,-51.96,8,0,0.158908374,0.10988496517704789,0.1099,0.0137
8475311,Darcy Kuemper,LAK,2,-2,45.0,-25.98,50,0,1.907456725,1.3892849427114489,1.3893,0.0278
8475311,Darcy Kuemper,LAK,2,-1,45.0,0.0,56,1,3.747093302,2.8275953603009905,1.8276,0.0326
8475311,Darcy Kuemper,LAK,2,0,45.0,25.98,49,0,1.525148646,1.0928763703457611,1.0929,0.0223
8475311,Darcy Kuemper,LAK,2,1,45.0,51.96,8,0,0.18555027600000001,0.12902255064226506,0.129,0.0161
8475311,Darcy Kuemper,LAK,3,-3,67.5,-38.97,22,0,0.66866394,0.4767447788073651,0.4767,0.0217
8475311,Darcy Kuemper,LAK,3,-2,67.5,-12.99,108,6,11.834365383,9.281189650225976,3.2812,0.0304
8475311,Darcy Kuemper,LAK,3,-1,67.5,12.99,94,10,10.268880341000001,8.052651427733531,-1.9473,-0.0207
8475311,Darcy Kuemper,LAK,3,0,67.5,38.97,24,1,0.836911117,0.6033725842018447,-0.3966,-0.0165
8475311,Darcy Kuemper,LAK,4,-3,90.0,-25.98,7,0,0.406440064,0.29899183122692397,0.299,0.0427
8475311,Darcy Kuemper,LAK,4,-2,90.0,0.0,100,16,13.975982811,11.049698368984284,-4.9503,-0.0495
8475311,Darcy Kuemper,LAK,4,-1,90.0,25.98,31,2,2.259630044,1.7169593010937452,-0.283,-0.0091
8475311,Darcy Kuemper,LAK,4,0,90.0,51.96,2,0,0.040430742000000006,0.02817684568280364,0.0282,0.0141
8475660,Cam Talbot,DET,0,-2,0.0,-51.96,4,0,0.104398566,0.07638266022618534,0.0764,0.0191
8475660,Cam Talbot,DET,0,-1,0.0,-25.98,3,0,0.048674764,0.03405045162166164,0.0341,0.0114
8475660,Cam Talbot,DET,0,0,0.0,0.0,2,0,0.055462072,0.04017665944016663,0.0402,0.0201
8475660,Cam Talbot,DET,0,1,0.0,25.98,2,0,0.032757588,0.02313074824713963,0.0231,0.0116
8475660,Cam Talbot,DET,1,-2,22.5,-38.97,6,0,0.135440801,0.09756834574650222,0.0976,0.0163
8475660,Cam Talbot,DET,1,-1,22.5,-12.99,5,0,0.176271177,0.1291844607194838,0.1292,0.0258
8475660,Cam Talbot,DET,1,0,22.5,12.99,8,0,0.220418253,0.1584566524301812,0.1585,0.0198
8475660,Cam Talbot,DET,1,1,22.5,38.97,7,0,0.143672275,0.10190035222531785,0.1019,0.0146
8475660,Cam Talbot,DET,2,-3,45.0,-51.96,4,0,0.083709497,0.059169499423057846,0.0592,0.0148
8475660,Cam Talbot,DET,2,-2,45.0,-25.98,42,1,1.70008584,1.2725427055110206,0.2725,0.0065
8475660,Cam Talbot,DET,2,-1,45.0,0.0,37,2,2.47530852,1.9087274296200798,-0.0913,-0.0025
8475660,Cam Talbot,DET,2,0,45.0,25.98,37,2,1.102916794,0.8055006576739153,-1.1945,-0.0323
8475660,Cam Talbot,DET,2,1,45.0,51.96,8,0,0.275338733,0.20870286989370107,0.2087,0.0261
8475660,Cam Talbot,DET,3,-3,67.5,-38.97,16,0,0.4398576275,0.319998189484053,0.32,0.02
8475660,Cam Talbot,DET,3,-2,67.5,-12.99,71,7,8.3194815293,6.6733798044837975,-0.3266,-0.0046
8475660,Cam Talbot,DET,3,-1,67.5,12.99,61,3,6.594595314,5.281845597601783,2.2818,0.0374
8475660,Cam Talbot,DET,3,0,67.5,38.97,13,0,0.378204494,0.2759048263665777,0.2759,0.0212
8475660,Cam Talbot,DET,4,-3,90.0,-25.98,6,0,0.338410267,0.2617943479933791,0.2618,0.0436
8475660,Cam Talbot,DET,4,-2,90.0,0.0,70,12,8.854989692,7.09802877546552,-4.902,-0.07
8475660,Cam Talbot,DET,4,-1,90.0,25.98,12,1,1.035520105,0.807571069653934,-0.1924,-0.016
8475660,Cam Talbot,DET,4,0,90.0,51.96,3,0,0.065041247,0.046363441195710224,0.0464,0.0155
8475683,Sergei Bobrovsky,FLA,0,-2,0.0,-51.96,1,0,0.012033128,0.008470855244138925,0.0085,0.0085
8475683,Sergei Bobrovsky,FLA,0,-1,0.0,-25.98,2,0,0.290320416,0.2498844379160119,0.2499,0.125
8475683,Sergei Bobrovsky,FLA,0,0,0.0,0.0,1,0,0.07698594,0.06034824461199757,0.0603,0.0603
