player_name,team,position,goalie_id,shots_faced,goals_actual,goals_xg_only,gsax_raw,shooter_adj,goals_model_predicted,gsax,sv_pct,xgsv_pct
Vyacheslav Buteyets,ANA,G,8483746,19,3.0,1.8408712148666382,-1.16,-0.0,1.6227549314498901,-0.06109768524765968,0.8421,0.9031
Joel Blomqvist,PIT,G,8482446,15,0.0,0.9543836116790771,0.95,0.0,0.8839737772941589,-0.06764670461416245,1.0,0.9364
Georgi Romanov,STL,G,8484312,15,1.0,1.55539870262146,0.56,0.02,1.4137461185455322,-0.07045543938875198,0.9333,0.8963
Nikke Kokko,SEA,G,8483668,32,2.0,3.043454170227051,1.04,0.02,2.691080331802368,-0.07756061106920242,0.9375,0.9049
Talyn Boyko,NYR,G,8482869,31,4.0,2.95672345161438,-1.04,-0.04,2.5696842670440674,-0.08754841983318329,0.871,0.9046
Samuel Hlavaj,MIN,G,8482085,16,4.0,1.4086873531341553,-2.59,0.01,1.301027536392212,-0.09071286022663116,0.75,0.912
Domenic DiVincentiis,WPG,G,8483711,33,4.0,2.718255043029785,-1.28,-0.03,2.3821327686309814,-0.09275704622268677,0.8788,0.9176
Ty Young,VAN,G,8483751,18,4.0,1.6174463033676147,-2.38,0.0,1.47519052028656,-0.09471885859966278,0.7778,0.9101
Devon Levi,BUF,G,8482221,15,0.0,1.2849416732788086,1.28,-0.01,1.1759579181671143,-0.09713395684957504,1.0,0.9143
Harrison Meneghin,TBL,G,8484636,23,4.0,2.3993563652038574,-1.6,-0.03,2.1044793128967285,-0.09749205410480499,0.8261,0.8957
Thomas Milic,WPG,G,8483114,109,9.0,8.782529830932617,-0.22,-0.06,7.513522624969482,-0.09776072949171066,0.9174,0.9194
Jakub Skarek,SJS,G,8480819,26,3.0,2.1137375831604004,-0.89,-0.0,1.8980180025100708,-0.10239876806735992,0.8846,0.9187
Drew Commesso,CHI,G,8482123,136,6.0,10.954490661621094,4.95,-0.13,9.302783966064453,-0.10707387328147888,0.9559,0.9195
Tristan Lennox,NYI,G,8482668,23,3.0,1.869296669960022,-1.13,-0.02,1.6858651638031006,-0.11691589653491974,0.8696,0.9187
Cal Petersen,MIN,G,8477361,53,3.0,5.593326568603516,2.59,0.07,4.94563627243042,-0.12106858193874359,0.9434,0.8945
Isaac Poulter,WPG,G,8483659,17,2.0,1.6753811836242676,-0.32,-0.02,1.5277302265167236,-0.12395121157169342,0.8824,0.9014
Calle Clang,ANA,G,8482477,62,4.0,4.900728225708008,0.9,-0.01,4.286102771759033,-0.12950822710990906,0.9355,0.921
Pheonix Copley,LAK,G,8477831,54,4.0,3.9492862224578857,-0.05,-0.02,3.4913558959960938,-0.14511701464653015,0.9259,0.9269
Jaxson Stauber,UTA,G,8483530,23,4.0,1.674880862236023,-2.33,0.0,1.5761924982070923,-0.1466464102268219,0.8261,0.9272
Marcus Hogberg,NYI,G,8477405,51,5.0,3.90010142326355,-1.1,-0.03,3.4419569969177246,-0.15224589407444,0.902,0.9235
Kaapo Kahkonen,MTL,G,8478039,58,4.0,5.298844337463379,1.3,0.01,4.688847064971924,-0.16968251764774323,0.931,0.9086
Sebastian Cossa,DET,G,8482657,55,6.0,3.999162435531616,-2.0,0.07,3.6560301780700684,-0.1806284338235855,0.8909,0.9273
Matt Tomkins,EDM,G,8477035,49,5.0,3.774123430252075,-1.23,-0.06,3.3364417552948,-0.1825139820575714,0.898,0.923
Cooper Black,FLA,G,8484900,26,4.0,2.1685984134674072,-1.83,-0.02,2.0155224800109863,-0.1936573088169098,0.8462,0.9166
