goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475311,Darcy Kuemper,LAK,2,-3,45.0,-51.96,7,0,0.138004023,0.11645465136519836,0.1165,0.0166
8475311,Darcy Kuemper,LAK,2,-2,45.0,-25.98,50,0,2.284552233,1.9149731134850787,1.915,0.0383
8475311,Darcy Kuemper,LAK,2,-1,45.0,0.0,47,0,3.575089919,2.975891283944718,2.9759,0.0633
8475311,Darcy Kuemper,LAK,2,0,45.0,25.98,48,1,1.663007203,1.3905158331195724,0.3905,0.0081
8475311,Darcy Kuemper,LAK,2,1,45.0,51.96,6,0,0.137757949,0.115958246048966,0.116,0.0193
8475311,Darcy Kuemper,LAK,3,-3,67.5,-38.97,19,0,0.584955816,0.49011615736991265,0.4901,0.0258
8475311,Darcy Kuemper,LAK,3,-2,67.5,-12.99,106,6,11.527190735,9.59050067025594,3.5905,0.0339
8475311,Darcy Kuemper,LAK,3,-1,67.5,12.99,90,13,9.89054539,8.231411335067039,-4.7686,-0.053
8475311,Darcy Kuemper,LAK,3,0,67.5,38.97,22,1,0.816783793,0.6823958448158466,-0.3176,-0.0144
8475311,Darcy Kuemper,LAK,4,-3,90.0,-25.98,8,0,0.449075389,0.37364479338495765,0.3736,0.0467
8475311,Darcy Kuemper,LAK,4,-2,90.0,0.0,110,16,15.455264721,12.869699526024531,-3.1303,-0.0285
8475311,Darcy Kuemper,LAK,4,-1,90.0,25.98,27,1,2.075270043,1.725281588059817,0.7253,0.0269
8475311,Darcy Kuemper,LAK,4,0,90.0,51.96,2,0,0.040430742000000006,0.034106387261570316,0.0341,0.017
8475660,Cam Talbot,DET,0,-2,0.0,-51.96,4,0,0.104398566,0.08764114911399196,0.0876,0.0219
8475660,Cam Talbot,DET,0,-1,0.0,-25.98,3,0,0.048674764,0.04118429951410938,0.0412,0.0137
8475660,Cam Talbot,DET,0,0,0.0,0.0,2,0,0.055462072,0.04639993826834425,0.0464,0.0232
8475660,Cam Talbot,DET,0,1,0.0,25.98,2,0,0.032757588,0.027730853476126926,0.0277,0.0138
8475660,Cam Talbot,DET,1,-2,22.5,-38.97,7,0,0.161065214,0.1355833090535018,0.1356,0.0194
8475660,Cam Talbot,DET,1,-1,22.5,-12.99,7,0,0.265734024,0.22203587044665507,0.222,0.0317
8475660,Cam Talbot,DET,1,0,22.5,12.99,7,0,0.195555528,0.16407027844786434,0.1641,0.0234
8475660,Cam Talbot,DET,1,1,22.5,38.97,7,0,0.143672275,0.12111039471232997,0.1211,0.0173
8475660,Cam Talbot,DET,2,-3,45.0,-51.96,3,0,0.061521545,0.05188822730091806,0.0519,0.0173
8475660,Cam Talbot,DET,2,-2,45.0,-25.98,44,1,1.7871559110000002,1.4918980096310952,0.4919,0.0112
8475660,Cam Talbot,DET,2,-1,45.0,0.0,39,3,2.430880382,2.0223614386135536,-0.9776,-0.0251
8475660,Cam Talbot,DET,2,0,45.0,25.98,42,3,1.341774712,1.123464567855829,-1.8765,-0.0447
8475660,Cam Talbot,DET,2,1,45.0,51.96,7,0,0.254532474,0.21291365904040851,0.2129,0.0304
8475660,Cam Talbot,DET,3,-3,67.5,-38.97,16,0,0.5425345795,0.4537939482285313,0.4538,0.0284
8475660,Cam Talbot,DET,3,-2,67.5,-12.99,83,6,9.7558747053,8.117943194467255,2.1179,0.0255
8475660,Cam Talbot,DET,3,-1,67.5,12.99,73,4,7.712686377,6.416078827600465,2.4161,0.0331
8475660,Cam Talbot,DET,3,0,67.5,38.97,16,0,0.606431894,0.5066434030339927,0.5066,0.0317
8475660,Cam Talbot,DET,4,-3,90.0,-25.98,7,0,0.35648762199999995,0.2969975603021776,0.297,0.0424
8475660,Cam Talbot,DET,4,-2,90.0,0.0,81,11,10.609482783,8.830637202801514,-2.1694,-0.0268
8475660,Cam Talbot,DET,4,-1,90.0,25.98,15,1,1.300776525,1.0797422640420793,0.0797,0.0053
8475660,Cam Talbot,DET,4,0,90.0,51.96,2,0,0.042643151000000004,0.03594436140844398,0.0359,0.018
8475683,Sergei Bobrovsky,FLA,0,-2,0.0,-51.96,1,0,0.012033128,0.010241695252543407,0.0102,0.0102
8475683,Sergei Bobrovsky,FLA,0,-1,0.0,-25.98,2,0,0.290320416,0.24457538936238998,0.2446,0.1223
8475683,Sergei Bobrovsky,FLA,0,0,0.0,0.0,1,0,0.07698594,0.06389355732697226,0.0639,0.0639
8475683,Sergei Bobrovsky,FLA,0,1,0.0,25.98,3,0,0.043066341,0.03652418936034167,0.0365,0.0122
8475683,Sergei Bobrovsky,FLA,1,-2,22.5,-38.97,15,0,0.366237085,0.30774670617249317,0.3077,0.0205
8475683,Sergei Bobrovsky,FLA,1,-1,22.5,-12.99,20,1,1.053184522,0.8780724246585473,-0.1219,-0.0061
8475683,Sergei Bobrovsky,FLA,1,0,22.5,12.99,32,1,0.986112118,0.8262180942282507,-0.1738,-0.0054
8475683,Sergei Bobrovsky,FLA,1,1,22.5,38.97,12,0,0.260237216,0.21921169855992764,0.2192,0.0183
8475683,Sergei Bobrovsky,FLA,2,-3,45.0,-51.96,3,0,0.063448303,0.053486336227057264,0.0535,0.0178
8475683,Sergei Bobrovsky,FLA,2,-2,45.0,-25.98,58,1,2.098922462,1.7541922100713885,0.7542,0.013
8475683,Sergei Bobrovsky,FLA,2,-1,45.0,0.0,45,0,3.1696804273,2.6358542746710896,2.6359,0.0586
8475683,Sergei Bobrovsky,FLA,2,0,45.0,25.98,43,1,1.477516743,1.2358727986067723,0.2359,0.0055
8475683,Sergei Bobrovsky,FLA,2,1,45.0,51.96,14,0,0.272151678,0.22971820891358166,0.2297,0.0164
8475683,Sergei Bobrovsky,FLA,3,-3,67.5,-38.97,17,0,1.010159886,0.8417585093580384,0.8418,0.0495
8475683,Sergei Bobrovsky,FLA,3,-2,67.5,-12.99,102,11,12.1226853148,10.105053556945501,-0.8949,-0.0088
8475683,Sergei Bobrovsky,FLA,3,-1,67.5,12.99,91,10,10.0175578116,8.33642834307364,-1.6636,-0.0183
8475683,Sergei Bobrovsky,FLA,3,0,67.5,38.97,30,0,1.104286712,0.9226616544331591,0.9227,0.0308
8475683,Sergei Bobrovsky,FLA,4,-3,90.0,-25.98,10,1,0.5466033809999999,0.4549051597655422,-0.5451,-0.0545
8475683,Sergei Bobrovsky,FLA,4,-2,90.0,0.0,127,21,16.501445667,13.718149210891768,-7.2819,-0.0573
8475683,Sergei Bobrovsky,FLA,4,-1,90.0,25.98,30,2,2.475951156,2.05793154724045,0.0579,0.0019
