goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475311,Darcy Kuemper,LAK,2,-2,45.0,-25.98,4,0,0.148511568,0.19798698888010546,0.198,0.0495
8475311,Darcy Kuemper,LAK,2,-1,45.0,0.0,7,0,0.525633404,0.5337559584015886,0.5338,0.0763
8475311,Darcy Kuemper,LAK,2,0,45.0,25.98,3,0,0.07253274600000001,0.11415234097044313,0.1142,0.0381
8475311,Darcy Kuemper,LAK,3,-3,67.5,-38.97,1,0,0.026950913,0.0410995102596119,0.0411,0.0411
8475311,Darcy Kuemper,LAK,3,-2,67.5,-12.99,13,1,1.369048961,1.2576839767937942,0.2577,0.0198
8475311,Darcy Kuemper,LAK,3,-1,67.5,12.99,9,2,0.89963262,0.8448616354398313,-1.1551,-0.1283
8475311,Darcy Kuemper,LAK,3,0,67.5,38.97,5,0,0.219147652,0.2770540997124873,0.2771,0.0554
8475311,Darcy Kuemper,LAK,4,-3,90.0,-25.98,2,0,0.09640574,0.11986361511276086,0.1199,0.06
8475311,Darcy Kuemper,LAK,4,-2,90.0,0.0,16,5,2.059319153,1.804776591620679,-3.1952,-0.1997
8475660,Cam Talbot,DET,1,-2,22.5,-38.97,1,0,0.025624413,0.03977119633754278,0.0398,0.0398
8475660,Cam Talbot,DET,1,-1,22.5,-12.99,2,0,0.089462847,0.11309258273134432,0.1131,0.0566
8475660,Cam Talbot,DET,2,-2,45.0,-25.98,2,0,0.061738809000000006,0.08908921352347213,0.0891,0.0446
8475660,Cam Talbot,DET,2,-1,45.0,0.0,6,0,0.345638579,0.4005061340393692,0.4005,0.0668
8475660,Cam Talbot,DET,2,0,45.0,25.98,1,0,0.03359775,0.04744140064362038,0.0474,0.0474
8475660,Cam Talbot,DET,3,-3,67.5,-38.97,1,0,0.11892334,0.10873908765247818,0.1087,0.1087
8475660,Cam Talbot,DET,3,-2,67.5,-12.99,8,1,1.042884897,0.9088598015522636,-0.0911,-0.0114
8475660,Cam Talbot,DET,3,-1,67.5,12.99,10,1,1.034194746,0.958371056703383,-0.0416,-0.0042
8475660,Cam Talbot,DET,3,0,67.5,38.97,2,0,0.11260418,0.1316565174773151,0.1317,0.0659
8475660,Cam Talbot,DET,4,-3,90.0,-25.98,1,0,0.018077355,0.03168933621318724,0.0317,0.0317
8475660,Cam Talbot,DET,4,-2,90.0,0.0,6,1,0.7870434,0.6816797832123677,-0.3183,-0.0531
8475683,Sergei Bobrovsky,FLA,1,-1,22.5,-12.99,3,0,0.13416853,0.17120033458480108,0.1712,0.0571
8475683,Sergei Bobrovsky,FLA,1,0,22.5,12.99,3,0,0.08558458099999999,0.12587753558281006,0.1259,0.042
8475683,Sergei Bobrovsky,FLA,2,-2,45.0,-25.98,5,0,0.26850248499999996,0.3167116019816745,0.3167,0.0633
8475683,Sergei Bobrovsky,FLA,2,-1,45.0,0.0,3,0,0.192358434,0.2160377585003681,0.216,0.072
8475683,Sergei Bobrovsky,FLA,2,0,45.0,25.98,3,0,0.143538135,0.17807082398112634,0.1781,0.0594
8475683,Sergei Bobrovsky,FLA,3,-3,67.5,-38.97,2,0,0.166581194,0.1633445048303428,0.1633,0.0816
8475683,Sergei Bobrovsky,FLA,3,-2,67.5,-12.99,12,0,1.506126799,1.3088969461163238,1.3089,0.1091
8475683,Sergei Bobrovsky,FLA,3,-1,67.5,12.99,10,2,1.060011277,0.9883048634397587,-1.0117,-0.1012
8475683,Sergei Bobrovsky,FLA,3,0,67.5,38.97,5,0,0.244575983,0.29472829456302,0.2947,0.0589
8475683,Sergei Bobrovsky,FLA,4,-2,90.0,0.0,15,2,1.923691056,1.6917094561956014,-0.3083,-0.0206
8475683,Sergei Bobrovsky,FLA,4,-1,90.0,25.98,4,0,0.360630628,0.3538948134775529,0.3539,0.0885
8475717,Calvin Pickard,EDM,2,-1,45.0,0.0,3,0,0.140520364,0.1767039303600474,0.1767,0.0589
8475717,Calvin Pickard,EDM,2,0,45.0,25.98,1,0,0.033350434,0.0472137361737433,0.0472,0.0472
8475717,Calvin Pickard,EDM,3,-2,67.5,-12.99,10,2,1.1599899169999999,1.0209841374476882,-0.979,-0.0979
8475717,Calvin Pickard,EDM,3,-1,67.5,12.99,8,0,1.180484719,0.9712348420151138,0.9712,0.1214
8475717,Calvin Pickard,EDM,3,0,67.5,38.97,2,0,0.17463613,0.17614696392088586,0.1761,0.088
8475717,Calvin Pickard,EDM,4,-3,90.0,-25.98,1,0,0.026887154,0.04103618135868352,0.041,0.041
8475717,Calvin Pickard,EDM,4,-2,90.0,0.0,5,1,0.825940396,0.6672500115508875,-0.3327,-0.0665
8475809,Scott Wedgewood,COL,1,-2,22.5,-38.97,1,0,0.016831541,0.03024901485664535,0.0302,0.0302
8475809,Scott Wedgewood,COL,1,-1,22.5,-12.99,1,0,0.025766425,0.039914516945507975,0.0399,0.0399
8475809,Scott Wedgewood,COL,2,-2,45.0,-25.98,2,0,0.057182668000000006,0.08539348360019142,0.0854,0.0427
8475809,Scott Wedgewood,COL,2,-1,45.0,0.0,7,1,0.491425483,0.5143711528770584,-0.4856,-0.0694
8475809,Scott Wedgewood,COL,2,0,45.0,25.98,1,0,0.023094943,0.03716941803476953,0.0372,0.0372
8475809,Scott Wedgewood,COL,3,-3,67.5,-38.97,1,0,0.09093922,0.09099487830419085,0.091,0.091
8475809,Scott Wedgewood,COL,3,-2,67.5,-12.99,4,0,0.343656478,0.34913837523641067,0.3491,0.0873
8475809,Scott Wedgewood,COL,3,-1,67.5,12.99,11,0,1.115440356,1.0324104056465164,1.0324,0.0939
8475809,Scott Wedgewood,COL,3,0,67.5,38.97,1,0,0.025557162,0.03970301489770337,0.0397,0.0397
8475809,Scott Wedgewood,COL,4,-3,90.0,-25.98,1,0,0.060495067,0.06961896675441204,0.0696,0.0696
8475809,Scott Wedgewood,COL,4,-2,90.0,0.0,10,0,1.49772761,1.2651180263586075,1.2651,0.1265
8475809,Scott Wedgewood,COL,4,-1,90.0,25.98,4,0,0.243332958,0.261177316410116,0.2612,0.0653
8475831,Philipp Grubauer,SEA,1,-1,22.5,-12.99,1,0,0.045808367,0.05805859025314739,0.0581,0.0581
8475831,Philipp Grubauer,SEA,1,0,22.5,12.99,2,0,0.071387637,0.09868045617002277,0.0987,0.0494
8475831,Philipp Grubauer,SEA,2,-3,45.0,-51.96,1,0,0.024389133,0.038512411606806636,0.0385,0.0385
8475831,Philipp Grubauer,SEA,2,-2,45.0,-25.98,2,0,0.092875915,0.11646202109841354,0.1165,0.0582
8475831,Philipp Grubauer,SEA,2,-1,45.0,0.0,4,0,0.271577173,0.2948867084447946,0.2949,0.0737
8475831,Philipp Grubauer,SEA,2,0,45.0,25.98,4,0,0.17167764200000002,0.21932743005604804,0.2193,0.0548
8475831,Philipp Grubauer,SEA,3,-3,67.5,-38.97,5,0,0.21834763499999998,0.26732465308990705,0.2673,0.0535
8475831,Philipp Grubauer,SEA,3,-2,67.5,-12.99,10,0,1.112733784,1.0319204408352263,1.0319,0.1032
8475831,Philipp Grubauer,SEA,3,-1,67.5,12.99,14,1,1.1076673910000001,1.1327721261820538,0.1328,0.0095
8475831,Philipp Grubauer,SEA,3,0,67.5,38.97,2,0,0.053150369,0.08120493037300525,0.0812,0.0406
8475831,Philipp Grubauer,SEA,4,-3,90.0,-25.98,1,0,0.10044985,0.09718512986286415,0.0972,0.0972
8475831,Philipp Grubauer,SEA,4,-2,90.0,0.0,13,3,1.9360810609999999,1.6312701161195853,-1.3687,-0.1053
8475831,Philipp Grubauer,SEA,4,-1,90.0,25.98,4,1,0.398380775,0.3756739942500273,-0.6243,-0.1561
8475852,Petr Mrazek,ANA,0,1,0.0,25.98,1,0,0.009425185,0.020723386296304856,0.0207,0.0207
8475852,Petr Mrazek,ANA,1,-1,22.5,-12.99,2,0,0.055231685,0.08351194818267926,0.0835,0.0418
8475852,Petr Mrazek,ANA,2,-1,45.0,0.0,6,0,0.403562814,0.4376024342625248,0.4376,0.0729
8475852,Petr Mrazek,ANA,2,0,45.0,25.98,2,1,0.11401186599999999,0.13364011192059608,-0.8664,-0.4332
8475852,Petr Mrazek,ANA,3,-3,67.5,-38.97,1,0,0.04389958,0.05647000474570838,0.0565,0.0565
8475852,Petr Mrazek,ANA,3,-2,67.5,-12.99,5,0,0.730537514,0.6230774707771389,0.6231,0.1246
8475852,Petr Mrazek,ANA,3,-1,67.5,12.99,4,0,0.46392087299999996,0.41479660696995846,0.4148,0.1037
8475852,Petr Mrazek,ANA,4,-2,90.0,0.0,9,0,1.172519766,1.0188103634482204,1.0188,0.1132
8475852,Petr Mrazek,ANA,4,-1,90.0,25.98,1,0,0.09121425,0.09117721945344677,0.0912,0.0912
8475883,Frederik Andersen,CAR,1,-1,22.5,-12.99,4,0,0.15195846000000002,0.20263296274204343,0.2026,0.0506
8475883,Frederik Andersen,CAR,1,0,22.5,12.99,2,0,0.039202912,0.06676626171186006,0.0668,0.0334
8475883,Frederik Andersen,CAR,2,-2,45.0,-25.98,4,0,0.246241113,0.27556298582915667,0.2756,0.0689
8475883,Frederik Andersen,CAR,2,-1,45.0,0.0,3,0,0.257703585,0.2523319460454111,0.2523,0.0841
8475883,Frederik Andersen,CAR,2,0,45.0,25.98,2,0,0.062042023,0.0886022070856225,0.0886,0.0443
8475883,Frederik Andersen,CAR,3,-2,67.5,-12.99,7,0,0.956156986,0.8229747340257018,0.823,0.1176
8475883,Frederik Andersen,CAR,3,-1,67.5,12.99,6,0,0.6530060665,0.5867265646379816,0.5867,0.0978
8475883,Frederik Andersen,CAR,3,0,67.5,38.97,1,0,0.030294506,0.04435038758880283,0.0444,0.0444
8475883,Frederik Andersen,CAR,4,-2,90.0,0.0,19,2,2.88754974,2.4308022905703095,0.4308,0.0227
8475883,Frederik Andersen,CAR,4,-1,90.0,25.98,3,1,0.289860617,0.2761950508956918,-0.7238,-0.2413
8476341,Anton Forsberg,LAK,0,0,0.0,0.0,1,0,0.009508949,0.0208434702896784,0.0208,0.0208
8476341,Anton Forsberg,LAK,1,0,22.5,12.99,1,0,0.019960377,0.03380181793748641,0.0338,0.0338
8476341,Anton Forsberg,LAK,1,1,22.5,38.97,1,0,0.017880958,0.03146478821031876,0.0315,0.0315
8476341,Anton Forsberg,LAK,2,-2,45.0,-25.98,2,0,0.157562919,0.1639292816036408,0.1639,0.082
8476341,Anton Forsberg,LAK,2,-1,45.0,0.0,4,0,0.219194334,0.255127417173571,0.2551,0.0638
8476341,Anton Forsberg,LAK,2,0,45.0,25.98,1,0,0.0392083,0.05246059760291951,0.0525,0.0525
8476341,Anton Forsberg,LAK,3,-3,67.5,-38.97,1,0,0.10269577,0.09862087200649639,0.0986,0.0986
8476341,Anton Forsberg,LAK,3,-2,67.5,-12.99,5,0,0.5813697959999999,0.5237193638083618,0.5237,0.1047
8476341,Anton Forsberg,LAK,3,-1,67.5,12.99,13,2,1.25244573,1.1876543219617786,-0.8123,-0.0625
8476341,Anton Forsberg,LAK,3,0,67.5,38.97,1,0,0.055335637,0.06567811964905038,0.0657,0.0657
8476341,Anton Forsberg,LAK,4,-2,90.0,0.0,18,2,2.384102526,2.084906347218632,0.0849,0.0047
8476341,Anton Forsberg,LAK,4,-1,90.0,25.98,3,0,0.270403495,0.2711429237314613,0.2711,0.0904
8476412,Jordan Binnington,STL,0,1,0.0,25.98,1,0,0.62467873,0.39070135605286704,0.3907,0.3907
8476412,Jordan Binnington,STL,1,-1,22.5,-12.99,1,0,0.02995036,0.0440217745735388,0.044,0.044
8476412,Jordan Binnington,STL,2,-2,45.0,-25.98,8,0,0.616686223,0.6347291515719793,0.6347,0.0793
8476412,Jordan Binnington,STL,2,-1,45.0,0.0,6,0,0.345692621,0.3955553923351023,0.3956,0.0659
8476412,Jordan Binnington,STL,2,0,45.0,25.98,5,0,0.191269667,0.2540768900030937,0.2541,0.0508
8476412,Jordan Binnington,STL,3,-3,67.5,-38.97,2,0,0.152652874,0.15196808278988966,0.152,0.076
8476412,Jordan Binnington,STL,3,-2,67.5,-12.99,18,2,1.580256379,1.5314601441593756,-0.4685,-0.026
8476412,Jordan Binnington,STL,3,-1,67.5,12.99,14,0,1.284734389,1.2140854045757266,1.2141,0.0867
8476412,Jordan Binnington,STL,3,0,67.5,38.97,2,0,0.152301955,0.15709626448779662,0.1571,0.0786
8476412,Jordan Binnington,STL,4,-3,90.0,-25.98,2,0,0.10981368,0.12978594908519803,0.1298,0.0649
8476412,Jordan Binnington,STL,4,-2,90.0,0.0,16,4,2.37322786,2.0052182808777763,-1.9948,-0.1247
8476412,Jordan Binnington,STL,4,-1,90.0,25.98,4,0,0.384890856,0.37490555458880553,0.3749,0.0937
8476434,John Gibson,DET,1,-1,22.5,-12.99,1,0,0.034093894,0.04789596778983617,0.0479,0.0479
8476434,John Gibson,DET,1,0,22.5,12.99,2,0,0.096074786,0.11942090491509162,0.1194,0.0597
8476434,John Gibson,DET,2,-2,45.0,-25.98,7,0,0.44057324600000003,0.48652372998374155,0.4865,0.0695
8476434,John Gibson,DET,2,-1,45.0,0.0,12,0,0.9302614699999999,0.9561906610716474,0.9562,0.0797
8476434,John Gibson,DET,2,0,45.0,25.98,8,1,0.405106721,0.4847822652100862,-0.5152,-0.0644
8476434,John Gibson,DET,3,-3,67.5,-38.97,3,0,0.06727678399999999,0.10928703123038139,0.1093,0.0364
8476434,John Gibson,DET,3,-2,67.5,-12.99,20,6,2.142413421,1.9541732408011026,-4.0458,-0.2023
8476434,John Gibson,DET,3,-1,67.5,12.99,13,2,1.338721144,1.2540981217893847,-0.7459,-0.0574
8476434,John Gibson,DET,3,0,67.5,38.97,2,0,0.100087813,0.11867684688742006,0.1187,0.0594
8476434,John Gibson,DET,4,-3,90.0,-25.98,5,0,0.289661833,0.32721531704996,0.3272,0.0654
8476434,John Gibson,DET,4,-2,90.0,0.0,13,3,1.842831676,1.576300551750837,-1.4237,-0.1095
8476434,John Gibson,DET,4,-1,90.0,25.98,1,0,0.063517794,0.07187610727620447,0.0719,0.0719
8476883,Andrei Vasilevskiy,TBL,0,-1,0.0,-25.98,1,0,0.01840849,0.03206621173385624,0.0321,0.0321
8476883,Andrei Vasilevskiy,TBL,1,-1,22.5,-12.99,9,0,0.502222307,0.5759264565722386,0.5759,0.064
8476883,Andrei Vasilevskiy,TBL,1,0,22.5,12.99,4,1,0.113131537,0.16922318856723378,-0.8308,-0.2077
8476883,Andrei Vasilevskiy,TBL,1,1,22.5,38.97,2,0,0.19280639,0.1870760870878403,0.1871,0.0935
8476883,Andrei Vasilevskiy,TBL,2,-2,45.0,-25.98,7,1,0.439213352,0.48665140583052485,-0.5133,-0.0733
8476883,Andrei Vasilevskiy,TBL,2,-1,45.0,0.0,15,1,0.9922731929999999,1.0872960464668593,0.0873,0.0058
8476883,Andrei Vasilevskiy,TBL,2,0,45.0,25.98,15,1,0.593730459,0.7761929147203136,-0.2238,-0.0149
8476883,Andrei Vasilevskiy,TBL,3,-3,67.5,-38.97,8,1,0.446345594,0.5106341178539104,-0.4894,-0.0612
8476883,Andrei Vasilevskiy,TBL,3,-2,67.5,-12.99,37,3,4.288106802,3.8845533779910775,0.8846,0.0239
8476883,Andrei Vasilevskiy,TBL,3,-1,67.5,12.99,19,2,1.8844605855,1.7411674960790828,-0.2588,-0.0136
8476883,Andrei Vasilevskiy,TBL,3,0,67.5,38.97,2,0,0.152170417,0.1586579501152507,0.1587,0.0794
8476883,Andrei Vasilevskiy,TBL,4,-3,90.0,-25.98,2,0,0.160853377,0.16433135087396755,0.1643,0.0822
8476883,Andrei Vasilevskiy,TBL,4,-2,90.0,0.0,32,3,4.168166213,3.6149236571081773,0.6149,0.0192
8476883,Andrei Vasilevskiy,TBL,4,-1,90.0,25.98,3,0,0.23944083300000002,0.24345663293483344,0.2435,0.0812
8476899,Matt Murray,SEA,1,0,22.5,12.99,1,0,0.029991595,0.04406120931459085,0.0441,0.0441
8476899,Matt Murray,SEA,2,-1,45.0,0.0,1,0,0.046237353,0.058412580871340276,0.0584,0.0584
8476899,Matt Murray,SEA,3,-2,67.5,-12.99,3,0,0.20376056999999997,0.2209460604318152,0.2209,0.0736
8476899,Matt Murray,SEA,3,-1,67.5,12.99,2,0,0.248462949,0.204463820608766,0.2045,0.1022
8476899,Matt Murray,SEA,3,0,67.5,38.97,2,0,0.054697443,0.0829699282308155,0.083,0.0415
8476899,Matt Murray,SEA,4,-2,90.0,0.0,2,1,0.28990128,0.24698043191694907,-0.753,-0.3765
8476914,Joonas Korpisalo,BOS,1,-1,22.5,-12.99,1,0,0.028812127,0.042925180950871396,0.0429,0.0429
