player_name,team,position,shooter_id,mu_theta,theta_latest,theta_min,theta_max,shots_taken,goals_actual,goals_xg_only,fsax_raw,goalie_difficulty_adj,fsax
Kashawn Aitcheson,NYI,D,8485352,-3.4044602692517856e-09,-0.00012751301983371377,-0.0001386771909892559,-0.00012016123218927532,1.0,0.0,0.074,-0.074,-0.0,-0.0
Matthew Schaefer,NYI,D,8485366,9.208048368236632e-07,0.008077492006123066,0.005269285757094622,0.008077492006123066,28.0,4.0,1.793,2.207,0.01,0.0124
Justin Carbonneau,STL,R,8485382,2.3825994048820576e-06,0.0013630568282678723,0.0013543938985094428,0.0013763140887022018,3.0,1.0,0.599,0.401,0.0,0.0005
Braeden Cootes,VAN,C,8485385,-3.115419699994959e-09,-6.738765659974888e-05,-7.854019349906594e-05,-6.003468297421932e-05,1.0,0.0,0.045,-0.045,-0.0,-0.0
Jack Nesbitt,PHI,C,8485409,-1.8037201954257398e-08,-0.0006076936842873693,-0.0006188463885337114,-0.0006003407761454582,1.0,0.0,0.374,-0.374,0.001,-0.0001
Ben Kindel,PIT,C,8485414,5.110215894887915e-08,0.0026039755903184414,0.0020036243367940187,0.002886214293539524,20.0,3.0,2.502,0.498,0.001,0.0048
Luke Haymes,TOR,C,8485467,-3.21849001920782e-05,-0.0002661128528416157,-0.0003406956675462425,-0.00017977962852455676,1.0,0.0,0.153,-0.153,0.0,-0.0
David Tomasek,,R,8485493,-8.251577128248755e-07,-0.0022314549423754215,-0.0022315101232379675,-0.001956760184839368,6.0,0.0,0.922,-0.922,0.003,-0.0016
Anton Lundmark,,R,8485495,-1.7697179544029495e-07,-0.00042396323988214135,-0.00043512560660019517,-0.00041659167618490756,1.0,0.0,0.254,-0.254,0.0,-0.0001
Dalton Bancroft,BOS,R,8485496,6.000929175797864e-08,0.0024456139653921127,0.002343102591112256,0.0024529658257961273,1.0,1.0,0.083,0.917,0.0,0.0002
Atro Leppanen,EDM,D,8485509,3.4291179673573424e-08,-6.201175710884854e-05,-7.325115439016372e-05,-5.462311673909426e-05,1.0,0.0,0.043,-0.043,-0.0,-0.0
Quinn Hutson,EDM,R,8485511,1.5822695331735304e-07,-0.0002327194670215249,-0.0002417926152702421,-0.00022560596698895097,1.0,0.0,0.125,-0.125,0.001,-0.0
Tim Washe,ANA,C,8485512,-1.120990855696391e-08,-0.0006901263841427863,-0.0006901263841427863,-0.00035726322676055133,2.0,0.0,0.174,-0.174,0.002,-0.0001
Wojciech Stachowiak,TBL,L,8485539,-4.700635436449829e-09,-0.0001157659207819961,-0.0001243764127139002,-0.00010841288894880563,1.0,0.0,0.064,-0.064,-0.0,-0.0
Everett Baldwin,TBL,D,8485625,3.381284113856964e-05,-0.00038622456486336887,-0.0004285539034754038,-0.00032987643498927355,1.0,0.0,0.221,-0.221,-0.0,-0.0001
Max Shabanov,NYI,R,8485702,1.7710708277718368e-07,0.0005132435471750796,0.0005132435471750796,0.0012017575791105628,7.0,1.0,0.578,0.422,0.0,0.0003
